date_time	HORIZONTAL	VERTICAL	DECLINACION	INTENSIDAD_TOTAL
1984-05-31	28723.940860215054	18520.477150537634	-2.9210573476787833	34177.08557200271
1984-06-30	28736.77361111111	18489.891666666666	-2.9286342591889136	34171.31042890279
1984-07-31	28736.12634408602	18492.360215053763	-2.9417562723844344	34172.10148197582
1984-08-31	28729.952956989247	18490.913978494624	-2.9499537037597436	34166.12865370965
1984-09-30	28719.49027777778	18498.965277777777	-2.9737962962527837	34161.691445041695
1984-10-31	28714.857526881722	18477.53494623656	-2.983758960482529	34146.19541447583
1984-11-30	28711.402777777777	18469.780555555557	-3.0100694445069425	34139.09462204165
1984-12-31	28714.87568306011	18469.051912568306	-3.004190613106318	34141.61952728141
1985-01-31	28704.76759999998	18471.002966666725	-3.007727490425296	34134.17538268052
1985-02-28	28707.25399107143	18463.58067857143	-2.7781980518960987	34132.251400922665
1985-03-31	28713.861095430086	18479.31170161281	-3.0333848566156045	34146.31825383067
1985-04-30	28688.798713888948	18483.80706416669	-3.0606020833611254	34127.68379051392
1985-05-31	28700.697283602163	18479.895221518775	-3.0801769713427376	34135.56603978496
1985-06-30	28698.700861111123	18462.29914111114	-3.0918472222138833	34124.363313472175
1985-07-31	28691.311733870967	18471.431193548386	-3.1020788530671957	34123.091458682786
1985-08-31	28679.404417931015	18453.55000000003	-3.110321759306948	34103.39802741719
1985-09-30	28678.57033333332	18435.261895833348	-3.134358796276398	34092.80834712501
1985-10-31	28680.417967741923	18424.392708333413	-3.1660192652500108	34088.486605752645
1985-11-30	28681.140223463673	18437.489930555555	-3.1741018518277757	34096.15802016758
1985-12-31	28669.03715053762	18420.63662634413	-3.1814224138261453	34076.880195994585
1986-01-31	28664.959879032253	18397.745698924704	-3.1906152777625043	34061.08168458334
1986-02-28	28628.598750000037	18389.606228571374	-3.2043055555952358	34026.09851815478
1986-03-31	28648.581263440836	18387.170659677497	-3.216816756310478	34041.585588118265
1986-04-30	28655.067056944445	18384.574586666655	-3.2329953702986063	34045.64075594445
1986-05-31	28648.940215053746	18379.07749999997	-3.239594534020161	34037.51768329304
1986-06-30	28653.48753333328	18371.930422222213	-3.257421296313886	34037.48445550007
1986-07-31	28651.301176075252	18365.03032258062	-3.272116935471771	34031.92024106185
1986-08-31	28640.91088575268	18350.931935483895	-3.2824976851902843	34015.56594052423
1986-09-30	28628.886704166704	18352.077291666643	-3.296006944480559	34006.064073277805
1986-10-31	28617.4007004104	18325.399615591403	-3.317605286745957	33981.96781306432
1986-11-30	28618.627058333335	18306.457847222217	-3.324131944468061	33972.82226600001
1986-12-31	28627.636478494587	18307.31621666664	-3.3326245210574608	33980.87077076613
1987-01-31	28631.238814516095	18320.834092741956	-3.348504629637486	33991.18879420691
1987-02-28	28625.42391964287	18316.737089285733	-3.349454365038696	33984.08429333336
1987-03-31	28619.70089489247	18305.025674731216	-3.3641935483749816	33972.95164868275
1987-04-30	28614.228870000003	18295.108256944415	-3.387412037018068	33962.9991535972
1987-05-31	28617.33761545703	18294.58285618276	-3.402542562760758	33965.335298078
1987-06-30	28612.79181694451	18297.545912499943	-3.4138587963027835	33963.10151277775
