date_time	HORIZONTAL	VERTICAL	DECLINACION	INTENSIDAD_TOTAL
2013-08-30	27364.406249999996	15739.812500000002	-7.101180555458331	31568.220844583335
2013-08-31	27377.301875000005	15740.424999999996	-7.098055555625002	31579.70525458333
2013-09-01	12.5	12.5	12.5	12.5
2013-09-02	27371.34633333334	15741.996	-7.1052083332916665	31575.325065000008
2013-09-03	27371.887666666662	15745.842499999999	-7.098541666666665	31577.711352916667
2013-09-04	27380.07533333334	15739.57558333333	-7.113680555625002	31581.686480000004
2013-09-05	27380.394333333334	15738.92141666667	-7.098749999916666	31581.638751666673
2013-09-06	27379.485666666664	15737.469166666668	-7.111944444416667	31580.12610333334
2013-09-07	27386.619666666666	15735.20575	-7.098680555541665	31585.186498750005
2013-09-08	27381.660666666667	15737.573833333334	-7.108680555583333	31582.063600000005
2013-09-09	27389.471333333335	15736.99816666667	-7.09277777775	31588.549362499994
2013-09-10	27388.85266666667	15738.777499999998	-7.100763888875	31588.898501250005
2013-09-11	27384.99566666667	15734.289916666668	-7.102013888749998	31583.32147166667
2013-09-12	27388.524	15734.878666666666	-7.102361111125002	31586.671486250005
2013-09-13	27381.361	15740.569916666665	-7.101736111083333	31583.296040416677
2013-09-14	27378.374	15739.313916666666	-7.1067361110833325	31580.080618333333
2013-09-15	27382.09566666666	15735.388916666663		31581.35222416667
2013-09-16	27389.596999999998	15733.753500000004	-7.100000000000001	31587.041143333336
2013-09-17	27380.12366666667	15730.849	-7.1087499999166655	31577.380469166674
2013-09-18	27383.98066666666	15727.329583333334	-7.102916666583334	31578.975113333334
2013-09-19	27383.98066666667	15728.114583333334	-7.107569444416666	31579.36368208333
2013-09-20	27373.89833333334	15732.52366666667	-7.1117361111666675	31572.816208333334
2013-09-21	27368.050000000003	15726.924	-7.1186111112083355	31564.958401249994
2013-09-22	27384.841	15727.512750000002	-7.105208333208334	31579.812346249997
2013-09-23	27388.765666666663	15722.998999999998	-7.098958333333336	31580.96856958333
2013-09-24	27389.95466666667	15722.161666666669	-7.104791666625	31581.582003333333
2013-09-25	27393.12533333334	15724.582083333335	-7.094999999916667	31585.535865
2013-09-26	27379.340666666667	15725.275500000002	-7.107083333166668	31573.92499541666
2013-09-27	27375.010000000006	15721.389750000002	-7.116458333375001	31568.235399166664
2013-09-28	27389.944999999992	15721.049583333328	-7.10215277775	31581.01806333334
